𧤽	尔字头 用 門 月
𧤾	尔字头 用 予 3 冂 八 口
𧤿	尔字头 用 山 示 卢字头 又
𧥀	戈 口 1 口 1 尔字头 用
𧥁	尔字头 用 刀 牛 向
𧥂	尔字头 用 习 习 人 小 4
𧥃	尔字头 用 阝 䒑 豕省
𧥄	尔字头 用 口 耳 戈
𧥅	尔字头 用 山 隹 乃
𧥆	士 冖 1 尔字头 用 木框 口
𧥇	尔字头 用 山 鬼
𧥈	尔字头 用 臣 临右角 皿
𧥉	尔字头 用 亮字头 豕
𧥊	尔字头 用 罒 鳏下角 欠
𧥋	尔字头 用 习 习 隹
𧥌	尔字头 用 广 龷 由 八
𧥍	尔字头 用 鹿 灬
𧥎	尔字头 用 尔字头 见二 八 目 卢字头 又
𧥏	尔字头 用 隹 冂 八 口
𧥐	尔字头 用 䒑 夫 4 艮
𧥑	戈 口 1 戈 口 1 尔字头 用
𧥒	尔字头 用 尔字头 口 见字底 4 尔字头 口 见字底 4
𧥓	尔字头 用 尔字头 口 比字旁 匕 尔字头 口 见字底 4
𧥔	巴 尔字头 用 罒 勹 虫
𧥕	尔字头 用 止 匕 黽字心 黽左角 彐
𧥖	尔字头 用 1 丽下角 1 丽下角 鹿
𧥗	尔字头 用 1 冂 人 1 冂 人 鹿
𧥘	尔字头 用 隹 罒 勹 虫
𧥙	戊 1 口 戊 1 口 尔字头 用 卢字头 又
𧥚	戊 1 口 戊 1 口 卢字头 又 尔字头 用
𧥛	亠 二 冂
𧥜	亠 二 凵
𧥝	5 言
𧥞	言 2
𧥟	言 5
𧥠	九 言
𧥡	言 廴
𧥢	大 言
𧥣	言 口
𧥤	言 尸
𧥥	巛 言
𧥦	言 二 6
𧥧	夕 言
𧥨	言 十 6
𧥩	言 尢
𧥪	言 匚 2
𧥫	言 3 七
𧥬	言 3 几
𧥭	言 1 九
𧥮	言 1 彑
𧥯	言 匚 2 4
𧥰	言 亻 乃
𧥱	言 夫
𧥲	勹 横两撇 言
𧥳	言 屮 1
𧥴	言 卬字旁 卩
𧥵	言 日
𧥶	言 王
𧥷	言 气
𧥸	言 牛
𧥹	言 丰
𧥺	言 勹 二
𧥻	勹 二 言
𧥼	言 二 厶
𧥽	二 八 言
𧥾	言 戈
𧥿	水 言
𧦀	言 又 又
𧦁	言 入 入
𧦂	言 6 大
𧦃	言 予
𧦄	言 卬字旁 弋二
𧦅	言 匚 乂
𧦆	言 又 凵
𧦇	然左角 言
𧦈	言 戶
𧦉	言 丅 1 6
𧦊	日 言
𧦋	言 水
𧦌	言 手
𧦍	言 勹 横两撇
𧦎	言 3 口
𧦏	言 七 冂
𧦐	言 爪
𧦑	言 亠 几
𧦒	言 弓 1
𧦓	言 片
𧦔	几 言 十
𧦕	言 十 几
𧦖	言 3 凵 6
𧦗	月 言
𧦘	言 冂 又
𧦙	又 凵 言
𧦚	言 1 幺
𧦛	言 勹 又
𧦜	言 全字头 小
𧦝	言 3 丷 于无横
𧦞	言 左字框 巾
𧦟	言 3 之
𧦠	言 厂 巳
𧦡	言 厂 干
𧦢	言 口 丂
𧦣	言 亠 女
𧦤	言 力 口
𧦥	母 言
𧦦	言 冂 里无日
𧦧	言 卧人 也
𧦨	言 夕 卜
𧦩	言 匚 也
𧦪	工 力 言
𧦫	言 㠯三 叚右角
𧦬	工 几 言
𧦭	言 亻 也
𧦮	言 弓 4
𧦯	言 1 勹 横两撇
𧦰	言 立
𧦱	宀 儿 言
𧦲	力 口 言
𧦳	言 石
𧦴	癶 言
𧦵	言 田
𧦶	言 3 1 口
𧦷	言 勹 乂 6
𧦸	干 冂 言
𧦹	言 木 1
𧦺	言 丘无横 1
𧦻	言 3 八 丂
𧦼	言 瓜
𧦽	言 尔字头 小
𧦾	言 候右角 2 又
𧦿	言 1 冂 人
𧧀	言 瓦
𧧁	夕 㔾 言
𧧂	言 卧人 小
𧧃	弬字边 言
𧧄	言 亡 女
𧧅	言 1 口 乂
𧧆	言 3 㠯三 叚右角
𧧇	言 乃 木
𧧈	言 糸
𧧉	言 广 3 七
𧧊	言 反字框 1 巳
𧧋	言 1 夕 刂
𧧌	言 上 小
𧧍	言 西
𧧎	言 上 下
𧧏	女 口 言
𧧐	言 戊 1
𧧑	立 3 言
𧧒	言 木框 冂
𧧓	言 3 皿
𧧔	言 舟
𧧕	言 宀 子
𧧖	言 臼
𧧗	言 乂 凵 儿
𧧘	言 刀 巴
𧧙	然左角 言 又
𧧚	言 冂 带字头
𧧛	言 冂 二 二
𧧜	言 冂 乂 乂
𧧝	言 厂 牙
𧧞	爫 言 又
𧧟	言 十 戈
𧧠	言 彐 彐
𧧡	言 八 人 厶
𧧢	言 亡 荒字底
𧧣	言 文 凵
𧧤	言 䒑 大
𧧥	言 曲
𧧦	言 向
𧧧	见二 乂 乂 言
𧧨	言 几 木
𧧩	言 亦
𧧪	言 聿三 举字底
𧧫	言 尸 工
𧧬	十 戈 言
𧧭	言 夊 㐄
𧧮	言 亡 巛
𧧯	言 尚字头 兀
𧧰	言 臣
𧧱	言 彐 山
𧧲	言 壬 儿
𧧳	言 大 㐄
𧧴	言 人 6 心
𧧵	言 大 入 入
𧧶	言 全字头 1 朩
𧧷	言 1 氺 4
𧧸	言 口 別字旁底 刂
𧧹	亻 口 八 言
𧧺	言 比字旁 匕 土
𧧻	言 亻 卧人 乍字底
𧧼	言 宀 夕 1
𧧽	言 夊 丰
𧧾	言 貝
𧧿	乂 乂 子 言
𧨀	言 人 人 土
𧨁	美字头 3 言
𧨂	言 亻 丁 口
𧨃	言 土 亦字底无八 八
𧨄	言 艹 二 6
𧨅	艹 土 言
𧨆	言 亠 厶 荒字底
𧨇	言 尸 木
𧨈	工 人 人 言
𧨉	言 亡 壬
𧨊	言 厂 卧人 乍字底
𧨋	言 冂 正
𧨌	言 大 大 1
𧨍	亻 口 八 言
𧨎	言 宀 1 兀
𧨏	言 冖 且
𧨐	言 文 女
𧨑	言 享字头 了
𧨒	言 1 日 乂
𧨓	言 日 廴
𧨔	言 艹 亡
𧨕	言 尔字头 口 见字底
𧨖	言 尔字头 用
𧨗	言 干 火
𧨘	言 1 廾 彡
𧨙	言 土 土 6
𧨚	言 日 土
𧨛	言 目 匕
𧨜	言 厶 青字底
𧨝	言 冂 八 口
𧨞	言 爫 大
𧨟	言 言
𧨠	言 穴 又
𧨡	言 聿三 3 口
𧨢	言 卝 干
𧨣	冂 人 口 言
𧨤	言 日 工
𧨥	言 卬字旁 4 日
𧨦	言 八 1 皿
𧨧	阝 左字框 工 言
𧨨	言 心 3 山
𧨩	言 1 大 恭字底无丶 4
𧨪	言 卢字头 又 青字底
𧨫	言 大 南字心
𧨬	言 田 丌
𧨭	臣 人 言
𧨮	言 追字心 十
𧨯	言 亠 厶 木
𧨰	言 牛 冂 刂
𧨱	言 广 卬字旁 弋二 4
𧨲	龸 口 言
𧨳	言 卢字头 早
𧨴	言 于无横 口 聿三
𧨵	言 厂 缶
𧨶	言 艹 夭
𧨷	言 止 青字底
𧨸	言 见二 龷 八
𧨹	言 彑 氺
𧨺	亠 丷 戈 言
𧨻	亻 龷 八 言
𧨼	言 卢字头 囗 夊
𧨽	言 阝 亻 寸
𧨾	言 冖 八 木
𧨿	言 工 白
𧩀	言 亻 夕 夕
𧩁	水 言 水
𧩂	言 亠 勹 方
𧩃	言 艹 乂 乂
𧩄	言 1 人 人 工
𧩅	言 广 七 夊
𧩆	言 匚 叚右角 土
𧩇	言 心 及二 4
𧩈	言 户 犬
𧩉	言 广 聿三 人
𧩊	言 大 丷 1 丂
𧩋	木 木 言
𧩌	言 子 皿
𧩍	言 日 候右角 人
𧩎	言 日 勹 横两撇
𧩏	尔字头 厂 冫 儿 言
𧩐	言 虍 人
𧩑	言 口 6 青字底
𧩒	言 彡 母
𧩓	言 勹 横两撇 心
𧩔	言 广 䒑 十
𧩕	言 立 女
𧩖	言 丑 丑
𧩗	言 工 厂 尢
𧩘	言 5 彡 5 彡
𧩙	言 日 1 廴
𧩚	言 大 氺
𧩛	言 勹 日 丂
𧩜	言 卄 1 木
𧩝	言 龵 月
𧩞	耳 又 言
𧩟	言 八 厶 心
𧩠	言 风省 丆 日
𧩡	言 尚
𧩢	言 止 匕 口
𧩣	言 巛 囱字框 乂
𧩤	言 面
𧩥	未 攵 言
𧩦	言 了 口 又 1
𧩧	言 广 卄 1 又
𧩨	言 亻 候右角 矢
𧩩	言 尔字头 厂 矢
𧩪	言 勹 横两撇 4 心
𧩫	言 大 夕 夕
𧩬	言 頁
𧩭	言 左字框 工 青字底
𧩮	言 穴 人 又
𧩯	言 广 䒑 䶹
𧩰	言 穴 之
𧩱	言 尸 3 无三 3 干
𧩲	言 木框 口 刂
𧩳	言 艹 卧人 乍字底
𧩴	言 尸 匕 木
𧩵	言 刀中 言
𧩶	言 丰 刀 大
𧩷	言 夕 㔾 心
𧩸	言 合 廾
𧩹	言 方 卧人 也
𧩺	言 彳 艮
𧩻	言 春字头 1 大
𧩼	言 至 攵
𧩽	言 亠 临字旁 二 子
𧩾	臣 卧人 1 言
𧩿	言 弓 弓 1 八
𧪀	言 己 工 工
𧪁	言 卧人 也 辶
𧪂	言 勹 日 子
𧪃	言 入 言
𧪄	言 亻 言
𧪅	言 女 又 心
𧪆	言 艹 丁 口
𧪇	言 大 耳
𧪈	言 䒑 青字底 刂
𧪉	言 大 亠 衣省
𧪊	言 卢字头 口 灬
𧪋	言 艹 心 3
𧪌	言 卢字头 彐 龰
𧪍	言 日 皿
𧪎	言 口 虫
𧪏	言 田 畏字底带横
𧪐	言 艹 干 丷
𧪑	言 禾 日
𧪒	言 白 水
𧪓	言 禺
𧪔	罒 刀 刀 言
𧪕	言 叚字旁无二 二 叚右角 又
𧪖	言 戈 工 八
𧪗	言 千 人 人 凵
𧪘	言 差字头 工
𧪙	言 山 禾 刂
𧪚	言 山 1 口 䒑
𧪛	言 烏
𧪜	言 䒑 䶹 月
𧪝	言 禾框 北字旁 匕
𧪞	言 土 厶 皿
𧪟	言 罒 鳏下角
𧪠	言 疒 矢
𧪡	言 耂 匕 日
𧪢	言 气 米
𧪣	言 5 水 1 灬
𧪤	言 虍 攵
𧪥	言 反字框 虍 丁
𧪦	言 日 习 习
𧪧	言 斲字旁
𧪨	言 馬
𧪩	言 自 心
𧪪	言 见二 大 皿
𧪫	言 囱字框 乂 比字旁 匕
𧪬	然左角 言 糸
𧪭	言 留字头 田
𧪮	言 艹 大 1 丂
𧪯	言 口 丄 㠯三 叚右角
𧪰	差字头 工 言
𧪱	言 勹 日 八 丂
𧪲	言 追字心 辶
𧪳	言 囱字框 乂 心
𧪴	言 犭 山 王
𧪵	鬼 言
𧪶	言 忄 十 冖 子
𧪷	卄 1 乂 言 斤
𧪸	言 寒字腰 冂 里无日
𧪹	言 宀 辛
𧪺	言 全字头 1 三竖 举字底 2
𧪻	言 立 立
𧪼	言 口 貝
𧪽	言 1 业 日
𧪾	言 子 3 糸
𧪿	言 寒字腰 冂 里无日
𧫀	言 亠 八 人 衣省
𧫁	言 土 口 衣省
𧫂	言 車 子
𧫃	龷 八 恭字底无丶 4 言
𧫄	言 髟
𧫅	言 虍 手
𧫆	言 尚头 儿
𧫇	言 巛 貝
𧫈	言 月 合
𧫉	言 土 土 心
𧫊	戈 口 1 纵两撇 言
𧫋	䒑 䶹 月 言
𧫌	言 止 青字底 刂
𧫍	言 自 王
𧫎	言 冫 欠 心
𧫏	鬼 言
𧫐	言 厶 龰 青字底
𧫑	言 竹头 及二 4
𧫒	言 宀 亠 人 人 十
𧫓	言 鹵
𧫔	言 非 土
𧫕	言 祭字头 示
𧫖	言 田 糸
𧫗	言 大框 乂 乂 乂 乂
𧫘	言 儿 言 儿
𧫙	言 立 日 儿
𧫚	言 帶字头无横 1 冖 巾
𧫛	言 美字头 4 永无点
𧫜	彐 瓜字心 牙二 见字底 言
𧫝	言 囱字框 乂 儿 夊
𧫞	言 尸 雨
𧫟	言 隹 1 6 4
𧫠	言 其 土
𧫡	言 穴 至
𧫢	言 亡 月 王
𧫣	木框 口 攵 言
𧫤	言 日 龷 十
𧫥	言 广 大 电
𧫦	匚 矢 殳 言
𧫧	言 全字头 4 5 酉
𧫨	言 广 䶹 目
𧫩	言 卄 1 巾 入 入
𧫪	言 虍 段二 二 人
𧫫	言 彐 青字底 殳
𧫬	未 2 攵 厂 言
𧫭	言 大 大 1 日
𧫮	言 尸 3 无三 3 干
𧫯	北字旁 匕 广 工 言
𧫰	言 广 1 聿三 龰
𧫱	言 立 早
𧫲	言 戶 三竖 举字底 2
𧫳	言 戊 上 小
𧫴	言 艹 口 龶
𧫵	言 丷 夫 十 廾
𧫶	言 山 全字头 1 扁字心
𧫷	木框 口 欠 言
𧫸	言 竹头 皮
𧫹	尔字头 厂 八 言 全字头 4 龴
𧫺	言 冫 欠 皿
𧫻	言 木框 口 辶
𧫼	言 麻
𧫽	言 广 卄 1 火
𧫾	言 享字头 小 尤
𧫿	言 彐 工 口 寸
𧬀	言 厶 厶 厶 糸
𧬁	言 自 冫 飞无折 十
𧬂	言 力 口 貝
𧬃	言 止 止 止
𧬄	言 身 矢
𧬅	言 尸 耂 日
𧬆	言 羊 䒑 口
𧬇	言 士 冖 1 口 䒑
𧬈	言 合 习 习
𧬉	日 屮 凵 大 言
𧬊	其 斤 言
𧬋	言 癶 弓 殳
𧬌	言 口 口 口 山
𧬍	言 亠 丷 冖 巾 口
𧬎	言 厂 禾 禾
𧬏	言 艹 犬 廾
𧬐	言 而 而
𧬑	亻 人 人 人 人 厂 言
𧬒	言 日 罒 方
𧬓	大 南字心 5 举字底 言
𧬔	言 卄 二 大 木
𧬕	言 古 辛
𧬖	言 艹 癶 文
𧬗	言 其 木
𧬘	言 門 日
𧬙	言 宀 1 口 田
𧬚	言 由 方 阝
𧬛	言 尔字头 口 豕省
𧬜	言 其 斤
𧬝	言 艹 癶 夊
𧬞	言 雨头 二 厶
𧬟	言 止 匕 日 3 十
𧬠	言 禾 全字头 氺
𧬡	言 3 人 人 人 人 土
𧬢	言 人 人 人 人 日
𧬣	亠 丷 戈 日 言
𧬤	言 立 里
𧬥	言 耂 日 阝
𧬦	言 尔字头 聿三 5 尔字头 聿三 5
𧬧	言 艹 癶 1 大
𧬨	言 止 戊 1 步字底
𧬩	言 1 大 非 1
𧬪	言 冖 車 辶
𧬫	言 䒑 青字底 刂 灬
𧬬	言 业 羊 木无十
𧬭	言 1 口 㐄 冂 乂 丅
𧬮	言 目 目 大
𧬯	言 宀 寒字腰 八 巳
𧬰	丝左角 3 4 彐 瓜字心 阝 言
𧬱	言 門 丁 口
𧬲	言 尸 二 2 二 屮 凵
𧬳	言 罒 大 南字心
𧬴	言 囗 乂 4 横两点 4 青字底
𧬵	言 穴 亠 人 人 十
𧬶	言 5 彡 5 彡 全字头 彡
𧬷	言 虍 豕
𧬸	言 丷 夫 言
𧬹	言 曲 1 口 䒑
𧬺	言 艹 亠 丷 冖 巾
𧬻	言 土 羊 辶
𧬼	言 耳 口 王
𧬽	言 风省 鳥
𧬾	言 幺 幺 言
𧬿	言 千 人 人 人 人 凵
𧭀	言 竹头 口 力 刂
𧭁	屮 凵 人 人 攵 言
𧭂	言 宀 祭字头 示
𧭃	夫 夫 尔字头 厂 八 言
𧭄	言 巛 臼裂 木
𧭅	言 臣 月 壬
𧭆	言 全字头 1 口 口 冂 卄
𧭇	言 白 穴 方
𧭈	言 宀 心 皿 丁
𧭉	言 1 八 巾 乂 乂 乂 乂
𧭊	言 艹 冖 1 豕
𧭋	言 尸 辛 辶
𧭌	言 而 大 瓦
𧭍	言 耳 又 亻 纵两撇 飞无折
𧭎	言 亻 业 䒑 夫
𧭏	言 士 口 冖 至
𧭐	匕 矢 龴 5 龰 言
𧭑	言 目 目 瓜
𧭒	臼裂 5 冂 1 口 言
𧭓	言 火 火 冖 火
𧭔	舟 习 习 人 言
𧭕	言 爫 丂 卧人 巾 巾
𧭖	言 卝 土 3 扌 戈
𧭗	言 臣 临右角 皿
𧭘	言 立 立 日
𧭙	言 临字旁 丷 冖 1 豕
𧭚	言 言 丷 口 见字底
𧭛	言 言 言
𧭜	言 虍 田 心
𧭝	言 艹 祭字头 示
𧭞	言 巛 囗 乂 鼠字底
𧭟	言 尸 犀字心头 牛 辶
𧭠	言 宀 臼 勹 灬
𧭡	言 厂 艹 禺
𧭢	言 尚头 貝
𧭣	言 爫 寸 虎
𧭤	言 日 龷 八 氺
𧭥	言 白 幺 幺 木
𧭦	言 尔字头 见二 八 目 卢字头 又
𧭧	言 广 卄 1 灬 辶
𧭨	人 人 亻 人 人 厂 工 言
𧭩	言 卄 1 口 人 八 土
𧭪	言 艹 1 人 全字头 2 人 全字头 2
𧭫	言 享字头 口 卝 干
𧭬	言 目 目 大 乔字底
𧭭	1 爿 亻 隹 言
𧭮	言 自 穴 方
𧭯	言 亻 人 人 人 人 左字框 工
𧭰	言 广 龷 由 八
𧭱	言 覀 大 巳 辶
𧭲	言 工 黑
𧭳	丁 口 丁 口 丁 口 言
𧭴	言 罒 土 口 衣省
𧭵	言 鬼 未
𧭶	言 戊 1 口 糸
𧭷	言 魚 日
𧭸	言 卢字头 夕 又 非 1
𧭹	止 步字底 頁 言
𧭺	言 享字头 日 卝 干
𧭻	言 戊 1 口 言
𧭼	言 立 朩 見
𧭽	言 艹 止 匕 言
𧭾	言 臼 人 貝
𧭿	罒 刀 刀 言 言
𧮀	罒 人 人 言 言
𧮁	言 艹 夕 埓上角 无三 又
𧮂	言 告字头 见字底 告字头 见字底 日
𧮃	言 卄 1 口 北字旁 匕 火
𧮄	言 山 隹 雋字底
𧮅	言 罒 1 口 衣省 辶
𧮆	言 貝 貝 女
𧮇	言 艹 禺 辶
𧮈	言 宀 寒字腰 八 足
𧮉	言 艹 亻 人 人 人 人 1 丂
𧮊	言 鬼 言
𧮋	言 山 隹 冂 䒑 2
𧮌	言 糹 糹 勹 巳
𧮍	言 門 立 日
𧮎	言 宀 寒字腰 八 言
𧮏	言 臼 囱字框 乂 冂 厶
𧮐	阝 爫 工 彐 心 言
𧮑	言 門 日 习 习
𧮒	言 匚 矢 殳 酉
𧮓	言 鬼 隹
𧮔	言 日 屮 凵 大 米
𧮕	言 門 馬
𧮖	言 告字头 见字底 告字头 见字底 龷 八
𧮗	言 言 言 心
𧮘	言 冖 車 冖 車
𧮙	业 南字心 臼 殳 言
𧮚	言 艹 禺 虫
𧮛	言 文 凵 冂 厶 隹
𧮜	言 口 口 厂 爫 古 又
𧮝	氵 止 步字底 頁 言
𧮞	言 目 目 隹 又
𧮟	美字头 言 言 言
𧮠	言 麻 禾 日
𧮡	言 穴 士 罒 貝
𧮢	言 田 田 田 糸
𧮣	貝 貝 言 言
𧮤	言 臣 临右角 罒 見
𧮥	口 口 口 舌 舌 言
𧮦	言 言 言 言
𧮧	言 艹 門 木框 囗 丷
𧮨	言 亠 口 口 己 工 乂 乂 衣省
𧮩	立 青字底 龍字边 立 青字底 龍字边 言
𧮪	讠 卢字头 口
𧮫	人 人 口
𧮬	八 全字头 口 5 十
𧮭	八 全字头 口 九 4
𧮮	八 全字头 口 千
𧮯	左字框 厶 八 全字头 口
𧮰	八 全字头 口 全字头 4 5
𧮱	八 全字头 口 八 刀
𧮲	卢字头 冖 八 人 口
𧮳	八 全字头 口 卄 二
𧮴	八 全字头 口 古
𧮵	八 全字头 口 合
𧮶	八 全字头 口 反字框 1 口
𧮷	八 全字头 口 5 凵 䶹
𧮸	卢字头 5 3 1 八 全字头 口 又
𧮹	八 全字头 口 由 丂
𧮺	八 全字头 口 戈 戈
𧮻	八 全字头 口 周字框 土 口
𧮼	文 凵 冂 八 全字头 口
𧮽	八 全字头 口 虎
𧮾	爫 夫 八 全字头 口
𧮿	八 全字头 口 全字头 舍字底
𧯀	八 全字头 口 艹 见二 大
𧯁	八 全字头 口 亻 候右角 矢
𧯂	八 全字头 口 尔字头 厂 矢
𧯃	八 全字头 口 戊 1 口
𧯄	禾 日 八 全字头 口
𧯅	八 全字头 口 禾 日
𧯆	八 全字头 口 宀 丰 口
𧯇	八 全字头 口 立 龟字底
𧯈	八 全字头 口 步字底 日 小
𧯉	穴 全字头 口 八 全字头 口
𧯊	八 全字头 口 少三 3 日 小
𧯋	八 全字头 口 門 牙
𧯌	八 全字头 口 自 冫 飞无折 十
𧯍	八 全字头 口 火 火 冖 力
𧯎	八 全字头 口 門 月
𧯏	厂 禾 禾 八 全字头 口
𧯐	八 全字头 口 日 罒 1 万无横
𧯑	八 全字头 口 門 日
𧯒	八 全字头 口 丷 曾字头无丷 日
𧯓	八 全字头 口 門 丁 口
𧯔	八 全字头 口 自 甲 6
𧯕	八 全字头 口 卢字头 冖 1 八 全字头 目
𧯖	八 全字头 口 卢字头 5 3 1 八 人 目
𧯗	八 全字头 口 雨头 爫 幺 大
𧯘	八 全字头 口 門 5 耳 攵
𧯙	八 全字头 口 雨头 口 口 口 工 人 人
𧯚	八 1 口 䒑
𧯛	䶹 1 口 䒑
𧯜	宀 1 口 䒑
𧯝	1 口 䒑 3 七
𧯞	1 口 䒑 斤
𧯟	夫 1 口 䒑
𧯠	1 口 䒑 勹 口
𧯡	夕 㔾 1 口 䒑
𧯢	5 水 1 口 䒑
𧯣	土 八 1 口 䒑
𧯤	1 口 䒑 卧人 乍字底
𧯥	十 戈 1 口 䒑
𧯦	丷 夫 1 口 䒑
𧯧	土 黽左角 1 口 䒑
𧯨	1 口 䒑 夕 夕
𧯩	1 口 䒑 足
𧯪	1 口 䒑 丷 弓 2 3
𧯫	癶 1 口 䒑 丁
𧯬	1 口 䒑 1 巛 工
𧯭	然左角 1 口 䒑 左字框 十
𧯮	丰 丰 1 口 䒑
𧯯	1 口 䒑 其
𧯰	1 口 䒑 负字头 臼
𧯱	1 口 䒑 戈 口 1
𧯲	1 口 䒑 來
𧯳	宀 夕 㔾 1 口 䒑
𧯴	木 木 1 口 䒑
𧯵	1 口 䒑 春字头 举字底
𧯶	山 1 口 䒑 丁 口
𧯷	艹 5 水 1 口 䒑
𧯸	士 冖 1 口 䒑 殳
𧯹	立 日 1 口 䒑
𧯺	亠 八 乂 山 1 口 䒑
𧯻	壴 不 口
𧯼	壴 周字框 土 口
𧯽	丰 丰 凵 1 口 䒑
𧯾	壴 木框 日
𧯿	壴 卑六 十
𧰀	壴 山 又 口
𧰁	1 口 䒑 1 幺 幺 土
𧰂	1 口 䒑 日 习 习
𧰃	1 口 䒑 口 十 口 女
𧰄	享字头 子 山 1 口 䒑
𧰅	曲 1 口 䒑 3 夫
𧰆	1 口 䒑 日 龷 十
𧰇	壴 臼 人
𧰈	予 3 夊 力 1 口 䒑
𧰉	1 口 䒑 大 丷 日 小
𧰊	壴 十 具字头 八
𧰋	壴 䒑 聿三 临字旁 八
𧰌	3 米 祭字头 1 口 䒑
𧰍	儿 丱 夕 1 口 䒑 又
𧰎	1 口 䒑 火 火 冖 力
𧰏	1 口 䒑 白 冂 儿 口
𧰐	1 口 䒑 癶 1 口 䒑
𧰑	口 丂 虎 1 口 䒑
𧰒	壴 囗 戈 口 1
𧰓	而 瓦 壴
𧰔	木 木 癶 1 口 䒑
𧰕	壴 冫 欠 皿
𧰖	亠 厶 荒字底 曲 1 口 䒑
𧰗	1 口 䒑 宀 心 皿 丁
𧰘	壴 覀 早
𧰙	山 1 口 䒑 幺 幺 戈 人
𧰚	曲 1 口 䒑 大 4 皿
𧰛	而 方 瓦 1 口 䒑
𧰜	虍 1 口 䒑 千 里
𧰝	士 冖 1 口 䒑 冫 欠 皿
𧰞	曲 1 口 䒑 二 戈 皿
𧰟	曲 1 口 䒑 土 厶 皿
𧰠	壴 巛 囗 乂 鼠字底
𧰡	壴 厂 禾 禾 止
𧰢	曲 1 口 䒑 米 夕 㐄
𧰣	壴 艹 千 黑
𧰤	1 口 䒑 隹 又 隹 又
𧰥	追字心 止 彐 冖 巾 癶 1 口 䒑
𧰦	5 豕
𧰧	1 3 5 3 3 4
𧰨	豕省
𧰩	豕 丁
𧰪	干 豕
𧰫	豕 久二 4
𧰬	1 䒑 豕省
𧰭	豕 3 七
𧰮	日 豕
𧰯	豕 左字框 厶
𧰰	豕 尤
𧰱	豕 刀 又
𧰲	彑 豕
𧰳	1 候右角 3 豕
𧰴	豕 勹 厶
𧰵	豕 4 殳
𧰶	豕 雋字底
𧰷	豕 母
𧰸	豕 皮
𧰹	豕 屮 凵
𧰺	彑 冖 豕
𧰻	豕 全字头 4 龴
𧰼	尔字头 见二 人 豕省
𧰽	雋字底 豕
𧰾	1 3 5 纵两撇 全字头 4 龴
𧰿	豕 艹 乂
𧱀	豕 告字头 见字底
𧱁	豕 冂 1 口
𧱂	豕 1 日 1
𧱃	凹无横 1 豕
𧱄	口 口 豕
𧱅	豕 大框 弓
𧱆	豕 冂 冂 二
𧱇	豕 聿三 举字底
𧱈	彑 八 豕
𧱉	豕 左字框 火
𧱊	豕 雋字底 又
𧱋	甶 豕
𧱌	爫 冖 豕
𧱍	豕 宀 木
𧱎	豕 尸 毛
𧱏	辛 豕
𧱐	豕 耂 子
𧱑	豕 且 力
𧱒	豕 反字框 1 巴
𧱓	豕 尤 彡
𧱔	月 豕 巾
𧱕	豕 彳 殳
𧱖	豕 1 见二 巳 1
𧱗	豕 目 匕
𧱘	立 豕省 全字头 乔字底
𧱙	豕 立 女
𧱚	豕 户 青字底
𧱛	豕 耳 又
𧱜	豕 全字头 1 扁字心
𧱝	又 又 又 又 豕
𧱞	阝 左字框 工 豕
𧱟	豕 日 比字旁 匕
𧱠	豕 龍字边
𧱡	豕 穴 工
𧱢	豕 尸 全字头 4 龴
𧱣	豕 凹无横 1 又
𧱤	彑 豕省 全字头 2 全字头 2
𧱥	豕 巛 田
𧱦	豕 4 尤 彡
𧱧	豕 4 尸 毛
𧱨	豕 田 畏字底带横
𧱩	豕 亻 1 日 乂
𧱪	豕 春字头 1 大
𧱫	豕 左字框 工 青字底
𧱬	豕 全字头 1 青字底 刂
𧱭	豕 乂 凵 八 夊
𧱮	豕 月 小 又
𧱯	豕 月 巾 又
𧱰	豕 予 3 卢字头 又
𧱱	豕 文 厂 彡
𧱲	豕 气 米
𧱳	立 豕省 舌
𧱴	豕 冖 日 亠 八
𧱵	豕 广 肀 口
𧱶	弓 豕 豕
𧱷	豕 彳 䒑 龰
𧱸	豕 3 眉字框 目
𧱹	豕 甫 寸
𧱺	豕 亻 大 丁 口
𧱻	豕 爫 見
𧱼	豕 卄 1 巾 入 入
𧱽	豕 辰 青字底
𧱾	豕 豕 犬
𧱿	豕 广 肀 青字底
𧲀	豕 亠 幺 冖 牛
𧲁	彑 八 豕 聿三 巾
𧲂	豕 米 夕 㐄
𧲃	豕 門 文
𧲄	豕 爫 爲字底
𧲅	豕 丷 曾字头无丷 日
𧲆	豕 口 丄 貝
𧲇	彀字框无一 1 口 豕
𧲈	豕 左字框 工 青字底 辶
𧲉	豕 尸 口 辛
𧲊	鹿字框 与无横 灬 豕
𧲋	豕 虍 豕
𧲌	豕 竹头 1 聿三 龰
𧲍	豕 艹 罒 冖 夕
𧲎	艹 罒 冖 夕 豕
𧲏	豕 豕 豕
𧲐	豕 日 龷 八 氺
𧲑	豕 山 隹 雋字底
𧲒	豕 艹 1 人 全字头 2 人 全字头 2
𧲓	豕 彳 人 人 人 人 龰
𧲔	彳 韋字头 口 1 巾 亍 豕
𧲕	豕 母 口 十 口 女
𧲖	豕 立 青字底 龍字边
𧲗	豕 竹头 左字框 工 青字底
𧲘	豕 虍 1 口 䒑 戈
𧲙	豕 雨头 口 口 口
𧲚	豕 山 隹 冂 八 口
𧲛	艹 鹿字框 与无横 灬 豕
𧲜	尸 口 辛 尔字头 口 豕省
𧲝	彳 韋字头 口 1 巾 亍 月 豕
